Date,Price,Market Cap,Volume,Active Addresses,Daily Transactions,Twitter Followers,Weekly Commits Core,Weekly Commits Sub,Weekly Devs Core,Weekly Devs Sub,Total Value Locked,Price Bitcoin
2019-01-01,131.4587247,13677300455,1822123555,197884,439671,436712,3556,20191,360,1415,469319.8866,3692.531566
2019-01-02,138.1448022,14392313037,1831181165,236218,578127,436826,3556,20191,360,1415,482603.8444,3794.264254
2019-01-03,152.8604527,15922214147,2970382678,255779,584817,436888,3556,20191,360,1415,525659.7105,3872.172184
2019-01-04,146.7305994,15277722819,2147721864,224211,538193,436790,3556,20191,360,1415,274369595.8,3776.525808
2019-01-05,153.0565669,15940848170,2802750465,213003,502800,437378,3556,20191,360,1415,289219196.1,3815.26808
2019-01-06,153.6518715,16018302447,2751810037,220269,479857,437630,4915,30288,524,1959,297914550,3787.307857
2019-01-07,154.6993084,16115376657,2604841787,245758,542957,437832,4915,30288,524,1959,286775771.6,4013.520091
2019-01-08,149.8986976,15614190929,2288173707,240672,545830,437673,4915,30288,524,1959,285671600,3989.668718
2019-01-09,148.1478655,15452130779,2024950462,243712,550197,437646,4915,30288,524,1959,278833415.9,3973.591255
2019-01-10,148.7388799,15516781023,1895694765,237966,572499,437922,4915,30288,524,1959,106533345.1,3982.225913
2019-01-11,126.6247525,13229569872,2728309575,231569,531463,437948,4915,30288,524,1959,244945620.9,3623.847729
2019-01-12,124.6267971,12975985683,2081742757,185498,443918,438331,4915,30288,524,1959,279356784,3632.849306
2019-01-13,123.7593626,12909473759,1504750867,202896,472077,438519,5625,31554,545,1985,245943990.4,3598.436347
2019-01-14,114.7660458,11970884149,1642681383,269427,566505,438711,5625,31554,545,1985,178983589.8,3495.832311
2019-01-15,127.4052733,13312835356,2141032095,240364,530218,438753,5625,31554,545,1985,249861450.6,3648.048286
2019-01-16,119.8143732,12511274619,2179445233,212675,498105,439376,5625,31554,545,1985,251908974.9,3567.801243
2019-01-17,122.2455385,12790017531,2113608537,211920,506595,439580,5625,31554,545,1985,255135086.4,3597.647323
2019-01-18,121.9272667,12732832650,1953391667,214535,526778,439654,5625,31554,545,1985,266344794.5,3620.981281
2019-01-19,119.1707392,12441677744,1689783955,204211,527689,439852,5625,31554,545,1985,233276595,3597.793252
2019-01-20,122.9281758,12841756778,1843518995,192258,523726,439975,5357,30411,522,1917,240280208.7,3674.587271
2019-01-21,117.6078729,12288060354,1968418397,211194,570386,439996,5357,30411,522,1917,237042958.8,3539.167531
2019-01-22,115.8268643,12103985769,1719454581,203459,590300,440004,5357,30411,522,1917,229817477.9,3531.004183
2019-01-23,117.8171888,12313725372,1765861558,211544,514444,439808,5357,30411,522,1917,224120443.4,3571.266908
2019-01-24,116.4160197,12169120161,1599707092,206188,498228,439789,5357,30411,522,1917,231812607.2,3555.700003
2019-01-25,116.2454357,12153158418,1605735350,209120,494118,439744,5357,30411,522,1917,229758194.3,3565.642005
2019-01-26,115.1499061,12040473330,1612015659,180107,455814,439598,5357,30411,522,1917,230075244.4,3564.822417
2019-01-27,115.3371669,12061900817,1433112571,197651,479608,439758,5916,31825,521,1941,233508220.3,3563.614563
2019-01-28,112.5134892,11774157609,1753825292,237886,558718,439805,5916,31825,521,1941,228277863.9,3553.121681
2019-01-29,105.3523919,11010938397,2332780149,215410,555804,439646,5916,31825,521,1941,99859302.51,3432.215668
2019-01-30,104.5978463,10955187408,2555950268,203545,544580,439749,5916,31825,521,1941,207144962.7,3413.375483
2019-01-31,108.2730947,11329885766,2493952726,203631,505509,439523,5916,31825,521,1941,210835885.2,3457.882649
2019-02-01,106.3359958,11125649845,1980504564,200666,482071,439555,5916,31825,521,1941,216900713.2,3431.943638
2019-02-02,107.0095583,11200980015,2189489172,180095,441021,439542,5916,31825,521,1941,215408527.9,3464.490148
2019-02-03,108.7781769,11387807226,1859087082,165303,416053,439670,6049,32328,527,1914,218182999.8,3486.581616
2019-02-04,107.199997,11229439070,1970373516,162715,408210,439597,6049,32328,527,1914,218219556,3454.025844
2019-02-05,107.6182454,11267355155,1910734434,166131,403827,439699,6049,32328,527,1914,217561541.3,3464.003509
2019-02-06,107.3170385,11245947689,1850805735,169506,421439,439608,6049,32328,527,1914,219312490.4,3469.894677
2019-02-07,104.6236262,10959290842,2028390258,164830,420512,439281,6049,32328,527,1914,211839049,3405.836861
2019-02-08,104.2653644,10923364918,1809028295,183264,450374,439216,6049,32328,527,1914,217118132.4,3394.014653
2019-02-09,119.3336046,12490351594,3337030324,168213,405436,439200,6049,32328,527,1914,222096836.2,3664.282103
2019-02-10,119.4895552,12520670866,2281124257,152716,370966,439139,5779,33041,519,1939,247813178.7,3667.408264
2019-02-11,124.8896348,13087985837,2720772396,173797,419859,439271,5779,33041,519,1939,244538793.6,3675.691629
2019-02-12,120.9702617,12680390197,2802017941,179525,428554,439005,5779,33041,519,1939,250934311,3631.44454
2019-02-13,122.5420889,12845310574,2573128710,184026,477018,438956,5779,33041,519,1939,248852337.3,3633.965047
2019-02-14,122.0941297,12793730452,2635011194,183525,466198,439235,5779,33041,519,1939,254582521.2,3610.062273
2019-02-15,120.592174,12668201016,2745287446,187969,456403,439088,5779,33041,519,1939,251320610.9,3589.66183
2019-02-16,121.5722785,12742765419,2374950566,177419,435350,439285,5779,33041,519,1939,255276916.4,3601.229191
2019-02-17,122.9386084,12903776985,2286482857,172587,430207,439401,5897,31300,514,1891,255244351.3,3622.591653
2019-02-18,133.8814696,14098327882,4003447879,218663,495097,439533,5897,31300,514,1891,267442268.8,3665.075531
2019-02-19,145.3260267,15243928177,5528376735,215798,519479,439534,5897,31300,514,1891,290659624.6,3886.5202
2019-02-20,143.6552342,15072819716,4958547531,198916,514762,439071,5897,31300,514,1891,310191063.5,3915.009971
2019-02-21,148.8684347,15611440200,4674193074,188763,532463,439262,5897,31300,514,1891,307464104.5,3976.808907
2019-02-22,145.2958232,15225793599,4028897437,194742,520567,439288,5897,31300,514,1891,307362930.2,3934.813594
2019-02-23,148.0416503,15537602228,3866449782,187252,467077,439588,5897,31300,514,1891,315560447.9,3973.641323
2019-02-24,157.6755956,16550258315,5041062545,199777,527323,439683,6223,32342,533,1925,316192987.3,4115.337927
2019-02-25,134.3160287,14284713525,6907323014,206958,562437,439308,6223,32342,533,1925,350273869.8,3742.868947
2019-02-26,137.8218665,14472468022,5199003327,207312,542583,439667,6223,32342,533,1925,296128040.4,3824.683504
2019-02-27,135.9978379,14307393198,4013821729,210673,527217,439854,6223,32342,533,1925,295493878.5,3809.209775
2019-02-28,134.8498171,14178777737,4639489691,217127,530316,439911,6223,32342,533,1925,298768843.5,3813.377892
2019-03-01,135.4906838,14233212113,4363574713,225624,533373,440198,6223,32342,533,1925,296501854.5,3815.607608
2019-03-02,134.9547088,14187938674,3152662372,206086,512038,440277,6223,32342,533,1925,301094477.8,3815.75394
2019-03-03,132.4074266,13922485507,3386932026,191782,480328,440400,5376,29890,535,1899,290421189.4,3819.645731
2019-03-04,130.5403477,13708633835,3658774172,222607,601809,440401,5376,29890,535,1899,292351141.6,3806.954274
2019-03-05,125.6240825,13206850626,4360833027,222410,584753,440402,5376,29890,535,1899,276103210.1,3712.812457
2019-03-06,136.5502477,14358338789,5188731981,221584,564892,440434,5376,29890,535,1899,282729429.1,3852.461666
2019-03-07,137.3266515,14452766139,4644218449,222133,557401,440453,5376,29890,535,1899,306428729.9,3860.510762
2019-03-08,136.7861423,14369621726,4578357694,221878,547039,440486,5376,29890,535,1899,309373813.1,3871.637248
2019-03-09,133.5416932,14031460882,4522056070,221312,538328,440497,5376,29890,535,1899,301117386.6,3861.879307
2019-03-10,137.1960003,14428962252,4296123041,188594,465291,440580,5475,29662,543,1942,311442592.6,3941.600873
2019-03-11,135.6208021,14309692872,4499641387,203641,521387,440485,5475,29662,543,1942,300543847.3,3923.559789
2019-03-12,132.387534,13919712302,3785480350,224829,542921,440563,5475,29662,543,1942,297881559.7,3860.35923
2019-03-13,133.2874256,14031839989,4188517679,218016,556003,440610,5475,29662,543,1942,299744386.8,3876.480853
2019-03-14,131.6683445,13852442749,3621660452,225001,559444,440390,5475,29662,543,1942,294371276.1,3865.817783
2019-03-15,132.1462379,13903058197,3916095404,211634,538794,440274,5475,29662,543,1942,297353604,3876.698708
2019-03-16,136.4478648,14361253091,4756481151,191200,490409,440585,5475,29662,543,1942,303198604.6,3925.46058
2019-03-17,141.0880442,14864545412,4786242985,198765,476224,440682,5713,30505,522,1975,321848881.2,4007.709464
2019-03-18,138.5506303,14586546978,3163231175,223603,556709,440573,5713,30505,522,1975,321769642.1,3980.990105
2019-03-19,137.6579489,14504816696,4436947538,229194,620898,440549,5713,30505,522,1975,317703806.4,3986.706894
2019-03-20,138.5225167,14588139259,4016707232,229242,615408,440471,5713,30505,522,1975,314882843.4,4013.576969
2019-03-21,139.0759732,14646332155,4301026829,213051,600953,440647,5713,30505,522,1975,315347142.7,4045.572634
2019-03-22,135.0560107,14226418657,5329540237,217555,610884,440669,5713,30505,522,1975,312675193.1,3983.317781
2019-03-23,136.099536,14349872413,4676895061,202055,547522,440764,5713,30505,522,1975,305339605.4,3989.158491
2019-03-24,137.1980687,14458951513,4329648785,199872,536566,440858,5115,29727,515,1940,307092324.1,4008.945386
2019-03-25,136.057483,14349083380,4828779391,252227,636216,440747,5115,29727,515,1940,308234995.2,3993.3949
2019-03-26,133.81752,14114508111,5128191498,241475,613923,440844,5115,29727,515,1940,302237869.5,3927.577297
2019-03-27,134.0299044,14127347666,6365187625,227933,611856,440478,5115,29727,515,1940,298457442.4,3938.659743
2019-03-28,139.6366066,14728909326,6058290711,237020,622880,440583,5115,29727,515,1940,313524080.9,4036.160918
2019-03-29,137.8119885,14528588961,6421741404,230985,625218,440513,5115,29727,515,1940,306680163.2,4028.391301
2019-03-30,143.1464431,15091573435,6309182469,227565,655098,440680,5115,29727,515,1940,315412614.8,4103.32286
2019-03-31,142.2896526,15005382590,6431145135,217343,630204,440779,5398,32042,493,1938,320997635.3,4103.856421
2019-04-01,141.586389,14930496588,5681255418,275136,672139,440722,5398,32042,493,1938,318226338.3,4103.521739
2019-04-02,141.5145552,14928001079,5806385520,306662,743093,440751,5398,32042,493,1938,315807045.7,4146.321928
2019-04-03,164.0505429,17376379496,11972928896,286871,732077,440779,5398,32042,493,1938,345015198.7,4862.230428
2019-04-04,160.4328383,17073994347,14345018962,256132,662270,440800,5398,32042,493,1938,376323732.5,4955.831824
2019-04-05,157.4122258,16631238666,18960578266,246585,612357,440838,5398,32042,493,1938,361605907.7,4899.021554
2019-04-06,165.1385235,17415767439,8154465150,218618,544501,440934,5398,32042,493,1938,370367721.6,5014.955827
2019-04-07,165.3251519,17431813826,8041146225,229459,564820,441032,5554,31990,489,1898,369592408.6,5041.869076
2019-04-08,174.090523,18330615695,8774486908,258156,656976,440957,5554,31990,489,1898,380089232.9,5176.977884
2019-04-09,180.0119236,19005528101,9174797057,260442,644542,441035,5554,31990,489,1898,399650069.3,5266.894776
2019-04-10,175.2941224,18514941901,7853653933,254401,662216,441148,5554,31990,489,1898,399560509.6,5172.175265
2019-04-11,177.3253178,18738487751,8535409688,285347,716623,441114,5554,31990,489,1898,407491285,5308.905683
2019-04-12,165.0371068,17442825237,9492297742,292964,682737,441033,5554,31990,489,1898,372771761.7,5047.793162
2019-04-13,164.5719484,17386399385,6864550132,245410,601068,441134,5554,31990,489,1898,373320141.3,5082.465152
2019-04-14,163.9716003,17327865226,4895342267,202328,540417,441173,5811,31468,474,1834,365502864.2,5072.987191
2019-04-15,167.6180012,17700075887,5453899413,245706,609232,441107,5811,31468,474,1834,366292214.2,5149.314493
2019-04-16,160.5324908,16995977337,6208683988,248758,639036,441066,5811,31468,474,1834,369606189.7,5039.881017
2019-04-17,166.4845379,17609171351,5341068834,253570,668530,441165,5811,31468,474,1834,359302998.9,5213.598377
2019-04-18,166.3272646,17588516337,5326967582,254422,684800,441125,5811,31468,474,1834,371909377.1,5218.95715
2019-04-19,173.4136278,18314771489,7052905652,280577,682290,441235,5811,31468,474,1834,377835321.9,5274.767013
2019-04-20,173.2282622,18342659764,7221388008,330094,674703,441293,5811,31468,474,1834,380477652.7,5280.354444
2019-04-21,173.1662877,18306343766,6156525101,268030,619868,441360,4761,29169,438,1841,373739297.7,5307.689183
2019-04-22,169.9878893,17972610400,6664047715,281710,704454,441393,4761,29169,438,1841,363448428.2,5311.16484
2019-04-23,171.0434708,18087557354,6402115847,285732,714252,441499,4761,29169,438,1841,371156688.8,5380.93579
2019-04-24,170.9129642,18058590379,7113521465,263711,657033,441531,4761,29169,438,1841,378601378.3,5557.925728
2019-04-25,165.6696601,17513743540,8048012711,252289,670459,441462,4761,29169,438,1841,354912317.9,5452.101753
2019-04-26,153.9304406,16278218288,7178205516,247143,648115,441555,4761,29169,438,1841,350984595.1,5203.088599
2019-04-27,157.3757012,16557928986,7692660385,213399,553392,441483,4761,29169,438,1841,333796603.1,5295.84732
2019-04-28,158.2891943,16729345051,5979883531,219821,581908,441541,5040,28302,469,1784,331864093.5,5256.977802
2019-04-29,156.5951891,16559733010,5768664296,240321,618497,441558,5040,28302,469,1784,336650761.5,5257.803249
2019-04-30,154.0802824,16314567668,6411778889,262218,693983,441464,5040,28302,469,1784,326085926.6,5199.755009
2019-05-01,160.7446918,17017994744,7295538037,260258,694441,441493,5040,28302,469,1784,340558700.5,5292.803975
2019-05-02,159.4893144,16881275146,5827474261,228844,615044,441643,5040,28302,469,1784,348027016.4,5354.5868
2019-05-03,160.957188,17057211135,6382424499,239167,659788,441686,5040,28302,469,1784,341060785.8,5450.70662
2019-05-04,166.6321153,17632782365,7370814310,222992,613111,441623,5040,28302,469,1784,348906382.6,5731.4931
2019-05-05,162.8363169,17251245249,7462922637,225105,627003,441684,6002,32211,496,1835,344500024.3,5803.943309
2019-05-06,162.370135,17213549032,6585100748,252298,696292,441754,6002,32211,496,1835,345353688.9,5749.32378
2019-05-07,172.8283285,18328559385,8296752442,245675,643469,441753,6002,32211,496,1835,345343242.1,5715.757136
2019-05-08,170.0958975,18164993797,9534335325,252368,675984,441794,6002,32211,496,1835,376067531.2,5841.053771
2019-05-09,170.1106331,18006362668,6667762035,254048,708569,441819,6002,32211,496,1835,355792330.7,5957.856733
2019-05-10,170.5754942,18116042476,6902719143,262919,720907,441870,6002,32211,496,1835,357380132.2,6168.268996
2019-05-11,172.6820909,18289505930,8161017267,259346,722344,441894,6002,32211,496,1835,353654224.2,6370.233759
2019-05-12,196.6901677,21127886686,15122302158,249959,683681,442008,5252,32813,513,1931,380561561.5,7258.261281
2019-05-13,187.2720184,19825564759,11582482850,286569,741145,442004,5252,32813,513,1931,385920550.7,6953.751389
2019-05-14,196.076113,20785018542,11346705277,317102,806450,442064,5252,32813,513,1931,391963214.9,7805.981649
2019-05-15,218.2846097,23191421814,13905655019,333736,826421,442172,5252,32813,513,1931,418260597.1,7990.055554
2019-05-16,248.7450043,26321593931,13672541333,361387,882610,442318,5252,32813,513,1931,459651480.6,8192.223139
2019-05-17,264.9001214,27977152978,18005081607,320555,787443,442362,5252,32813,513,1931,464189272.6,7875.9132
2019-05-18,243.5704992,25882741085,16370442951,286957,712926,442469,5252,32813,513,1931,430037536.9,7343.371457
2019-05-19,235.3272013,24992104363,9809558172,279844,730688,442507,4977,29811,476,1911,440570391.8,7300.655158
2019-05-20,260.596984,27696392706,10660302136,300568,842894,442602,4977,29811,476,1911,470472866.6,8168.73069
2019-05-21,251.9614995,26710731425,11264583865,324854,794892,442669,4977,29811,476,1911,460688788,7976.851713
2019-05-22,256.0830402,27208222408,10173591140,301429,858476,442895,4977,29811,476,1911,459249335.9,7958.365526
2019-05-23,244.549463,25986179169,9779773115,306916,834447,442921,4977,29811,476,1911,459451201.9,7665.796854
2019-05-24,244.6460958,26015066752,11366080281,316670,889609,442915,4977,29811,476,1911,437485736.4,7861.812792
2019-05-25,248.5452629,26403380130,9874907868,289967,816955,442898,4977,29811,476,1911,470853737.7,7977.244882
2019-05-26,250.8203647,26638407047,9323604230,288912,734658,443014,4998,29298,484,1861,479087479.5,8037.627432
2019-05-27,266.1221821,28248518480,11071430353,337144,927467,443099,4998,29298,484,1861,461946331.8,8631.080578
2019-05-28,273.4050882,29061104048,12655030646,324900,894121,443153,4998,29298,484,1861,488992058.2,8816.033915
2019-05-29,271.2278672,28849462682,9175086733,324700,929915,443175,4998,29298,484,1861,477370421.3,8726.97811
2019-05-30,268.7857565,28545915355,10947486779,329104,869132,443241,4998,29298,484,1861,473502785.4,8650.677406
2019-05-31,255.3773631,27163085813,13789629798,356417,857852,443209,4998,29298,484,1861,494276363.3,8310.891063
2019-06-01,268.1260392,28499454382,13065602416,475350,917549,443249,4998,29298,484,1861,452885003,8575.646353
2019-06-02,264.7273243,28173804953,9939944522,407585,877860,443335,4775,30636,478,1904,478434684.4,8554.261728
2019-06-03,269.9388295,28695353819,9394858671,362377,872536,443350,4775,30636,478,1904,480188669.3,8743.705469
2019-06-04,251.7525753,26744262117,9490495448,323974,874165,443377,4775,30636,478,1904,468910989.6,8173.632762
2019-06-05,240.2394337,25505094564,9485736883,291906,789609,443325,4775,30636,478,1904,438112293.6,7683.636261
2019-06-06,246.8265691,26217390413,9425766068,365004,779612,443201,4775,30636,478,1904,439788639.3,7812.448855
2019-06-07,249.9679118,26581663260,8404331947,266734,748489,442939,4775,30636,478,1904,444112940.4,7821.123897
2019-06-08,250.6368932,26701545587,8150833842,247734,874206,442923,4775,30636,478,1904,447531884.3,8036.108159
2019-06-09,244.6298057,26034305602,7354875776,304882,695981,443018,4334,27155,464,1872,448312251.6,7942.539284
2019-06-10,232.0415842,24672828578,8029562832,292684,952118,443077,4334,27155,464,1872,438453462,7668.029628
2019-06-11,247.2522762,26297325019,8199127074,354053,915770,443139,4334,27155,464,1872,440280981.9,8002.729983
2019-06-12,245.0893785,26090193635,8182713237,447871,848754,443239,4334,27155,464,1872,435951075.4,7897.975477
2019-06-13,260.5666341,27568882097,12143678886,322834,732624,443237,4334,27155,464,1872,452536936.2,8145.059098
2019-06-14,255.1204266,27144233035,8992183284,313843,802992,443218,4334,27155,464,1872,464758556.1,8227.625726
2019-06-15,263.9285384,28177766390,9249836453,308074,919622,443290,4334,27155,464,1872,462715113.9,8671.505389
2019-06-16,268.1121929,28555069615,8326314916,415488,876250,443408,4536,29435,482,1913,473775270.3,8818.609507
2019-06-17,269.0716935,28730739929,11214016848,292697,929585,443513,4536,29435,482,1913,487292522.5,8978.772588
2019-06-18,273.1236885,29075955331,10113175117,313412,830735,443568,4536,29435,482,1913,491270281.6,9312.868295
2019-06-19,264.7879311,28216787936,9119385783,303261,869836,443657,4536,29435,482,1913,483234656.8,9094.021746
2019-06-20,269.1527998,28662304286,8141550514,279686,967716,443659,4536,29435,482,1913,482648411.9,9285.928674
2019-06-21,272.334691,29062957236,9013711197,340073,753662,443835,4536,29435,482,1913,483942326.6,9548.314565
2019-06-22,294.475623,31419443063,13984421402,334203,731926,443963,4536,29435,482,1913,520711896.5,10118.35946
2019-06-23,310.6549987,33084459418,14958216407,300499,747906,444077,4937,27495,487,1863,549400020.6,10704.92215
2019-06-24,307.9472103,32863219243,11379261836,317890,789180,444168,4937,27495,487,1863,547524271.7,10846.1251
2019-06-25,311.068229,33154422292,10801735316,319193,912103,444235,4937,27495,487,1863,548989929.4,11045.55042
2019-06-26,318.6359447,33909642985,11894108469,352388,832950,444312,4937,27495,487,1863,547387316,11808.4199
2019-06-27,337.3409578,36033928259,20783128905,320205,797219,444522,4937,27495,487,1863,572229693.6,12996.12434
2019-06-28,295.8416529,31578278682,17565136833,297356,988532,444632,4937,27495,487,1863,533465189.8,11178.683
2019-06-29,309.9490315,33044592666,13481294401,278941,719984,444730,4937,27495,487,1863,526945021.2,12352.19687
2019-06-30,321.432799,34306768611,15410762009,255013,675882,444877,4552,27162,469,1805,522758000.5,11972.55567
2019-07-01,292.838876,31176379855,14452227264,288905,940952,445015,4552,27162,469,1805,516726478.1,10888.09718
2019-07-02,295.2558981,31498970007,14541502315,347699,881476,445067,4552,27162,469,1805,509303957,10639.04629
2019-07-03,290.9596721,30959350149,13634093715,329250,739300,445091,4552,27162,469,1805,481657904.9,10822.76418
2019-07-04,304.1705424,32463482349,13852646285,315326,733976,445147,4552,27162,469,1805,510772431.1,11975.63739
2019-07-05,285.2194709,30439535097,11865088601,287641,832521,445223,4552,27162,469,1805,516385441.3,11229.60562
2019-07-06,287.9859106,30740130568,12482686165,266607,741834,445277,4552,27162,469,1805,515245409.9,10987.24886
2019-07-07,289.5771383,30937887122,11073979598,241690,571931,445396,4635,29356,483,1889,506928798.6,11279.47638
2019-07-08,305.3362529,32585483973,9431071378,294670,798502,445512,4635,29356,483,1889,514278686.2,11436.43075
2019-07-09,312.4663688,33325496554,11412190952,313850,755431,445612,4635,29356,483,1889,540729088.4,12260.2827
2019-07-10,307.7796838,32850299632,12539512335,301152,722276,445735,4635,29356,483,1889,546024660.3,12544.16726
2019-07-11,290.0099672,30956973577,14363666682,278242,957769,445843,4635,29356,483,1889,538993960.5,12166.39829
2019-07-12,268.635213,28636795383,11259727245,301223,712329,445879,4635,29356,483,1889,484771628.5,11385.06049
2019-07-13,275.8092084,29477046977,9759415140,239091,579628,445974,4635,29356,483,1889,490968430.1,11804.56279
2019-07-14,270.3147612,28810921296,8942739616,250245,604409,446055,4071,27454,475,1869,474216960.2,11418.51186
2019-07-15,227.1220727,24246464997,10112411752,299053,730099,446136,4071,27454,475,1869,438262164.5,10285.46111
2019-07-16,230.1801941,24761194859,12728221880,239584,991588,446162,4071,27454,475,1869,437436270.2,10911.34516
2019-07-17,199.9405219,21404242629,11546792447,284307,814064,446203,4071,27454,475,1869,447427002.2,9538.827124
2019-07-18,210.8385371,22555777896,11495306974,274207,655566,446255,4071,27454,475,1869,426320593.3,9657.303101
2019-07-19,226.3035343,24469199433,12224826621,268338,805494,446283,4071,27454,475,1869,418640924.1,10636.15573
2019-07-20,221.113741,23638366540,9394172336,237968,574503,446335,4071,27454,475,1869,419959506.3,10536.56585
2019-07-21,228.9648041,24370718738,9443236308,216227,512229,446368,4399,28208,477,1859,437989542.7,10774.28114
2019-07-22,226.1534077,24197616726,8668234009,275621,625362,446368,4399,28208,477,1859,471671851.7,10607.46356
2019-07-23,217.6525617,23300408113,9159417329,237208,595290,446395,4399,28208,477,1859,422006392.5,10343.31814
2019-07-24,213.5021516,22833250656,8343544803,224272,894498,446418,4399,28208,477,1859,395445469.4,9936.380762
2019-07-25,217.1977777,23289112075,8036309077,228694,940025,446428,4399,28208,477,1859,430935439.5,9799.306313
2019-07-26,219.487791,23512755316,8431628740,255206,628298,446461,4399,28208,477,1859,411923995.5,9878.231933
2019-07-27,219.5824326,23510568057,6261416237,241922,563243,446462,4399,28208,477,1859,408995826.5,9845.999447
2019-07-28,206.5317729,22113111388,6935857584,239255,561728,446484,4234,29742,475,1959,395615853.7,9447.678401
2019-07-29,211.2297537,22676505895,6820635280,263276,647591,446496,4234,29742,475,1959,397072320.4,9534.755427
2019-07-30,210.8235165,22532332968,7155796188,298656,701019,446599,4234,29742,475,1959,395787819.9,9510.593552
2019-07-31,209.6462607,22459680356,6861118023,258177,665490,447173,4234,29742,475,1959,395238493.7,9568.437452
2019-08-01,218.6130855,23395542241,7854507843,244514,864922,447330,4234,29742,475,1959,403584891.1,10062.99629
2019-08-02,216.6304207,23212512549,7106350021,267579,757979,447388,4234,29742,475,1959,403685207.8,10361.312
2019-08-03,217.7954621,23340842012,7476612908,228987,773639,447432,4234,29742,475,1959,415121392.9,10529.17191
2019-08-04,221.4161188,23728815860,7118505874,252861,559654,447457,4146,29741,454,1893,421043551.6,10791.20052
2019-08-05,221.9881529,23801827045,7801234063,301828,705807,447483,4146,29741,454,1893,416075353.2,10951.59383
2019-08-06,232.8236835,24942936105,10565615080,311381,719291,447492,4146,29741,454,1893,438525833.1,11818.52553
2019-08-07,227.0207111,24246876268,9971872219,278925,732122,447517,4146,29741,454,1893,426164009.6,11510.16415
2019-08-08,226.4011932,24246033283,9705696057,278872,682212,447530,4146,29741,454,1893,424341115.2,11970.65756
2019-08-09,221.9958862,23748361769,8972857707,287419,710560,447590,4146,29741,454,1893,418676579.2,12024.33157
2019-08-10,210.153619,22496236375,9017297469,270682,618107,447634,4146,29741,454,1893,422270109.2,11852.56161
2019-08-11,206.5046255,22164896130,7866305404,239936,570678,447622,4562,32876,510,1965,422294799.4,11327.84264
2019-08-12,216.4855806,23199201016,8817555226,297800,699065,447652,4562,32876,510,1965,428448855.4,11549.99835
2019-08-13,211.1131413,22642683363,6858803451,285895,688162,447635,4562,32876,510,1965,431603861.6,11381.24136
2019-08-14,209.2657371,22436740683,7468627796,284986,726463,447637,4562,32876,510,1965,436028069.4,10903.65499
2019-08-15,185.6553006,19905411204,9066370572,261900,675306,447648,4562,32876,510,1965,434926999.9,10016.21739
2019-08-16,188.1527812,20166571469,9569868633,294072,707246,447698,4562,32876,510,1965,403428321.8,10295.87714
2019-08-17,185.1532436,19875538706,9104078192,254014,633055,447725,4562,32876,510,1965,403714668,10324.9936
2019-08-18,185.7600411,19947175523,7074381393,241804,610185,447767,4656,31094,476,1910,409094454.3,10224.21871
2019-08-19,194.3573676,20870523158,7608103574,271635,709973,447781,4656,31094,476,1910,411850655.1,10309.87244
2019-08-20,202.9597508,21805354687,7984979710,285639,719620,447783,4656,31094,476,1910,440409204,10895.97184
2019-08-21,196.2727473,21099092814,7427661566,291173,718642,447778,4656,31094,476,1910,435643850.1,10743.78931
2019-08-22,187.0161891,20090814029,7533577003,281119,722188,447815,4656,31094,476,1910,420760354.9,10124.05821
2019-08-23,191.521196,20579733353,8373678957,291591,718554,447850,4656,31094,476,1910,419533459.8,10127.78986
2019-08-24,194.2093874,20886288390,8310335766,267478,672720,447906,4656,31094,476,1910,425900574.5,10385.50909
2019-08-25,190.5557509,20497351304,6816227734,257713,664225,447900,4264,29364,514,1944,424217703.8,10145.01248
2019-08-26,186.322369,20024597154,6925363690,286448,734108,447924,4264,29364,514,1944,426931112.7,10090.06158
2019-08-27,188.3772575,20251623746,7808973222,287480,735499,447967,4264,29364,514,1944,428530194.8,10334.91185
2019-08-28,186.9706849,20099329728,6715792818,279258,708383,447941,4264,29364,514,1944,421999844.4,10167.88939
2019-08-29,173.0270357,18598885731,6630138919,280884,711563,447925,4264,29364,514,1944,433108038.8,9753.487049
2019-08-30,168.799165,18182244936,7553876741,268651,699309,447929,4264,29364,514,1944,402034715.9,9485.141424
2019-08-31,168.6708884,18137816000,6149887966,257082,664545,447953,4264,29364,514,1944,413077755.3,9588.987502
2019-09-01,172.0729693,18507223778,6422265680,252274,673133,447968,4787,30811,520,1986,408635363.8,9607.289264
2019-09-02,170.7275451,18351207185,5582323205,298314,742104,447973,4787,30811,520,1986,408387914.3,9729.266232
2019-09-03,177.716479,19113080684,6929999813,282815,735643,447982,4787,30811,520,1986,414097727.2,10323.02266
2019-09-04,178.8264778,19324838795,6839270834,277775,699307,447989,4787,30811,520,1986,427361865.5,10620.16519
2019-09-05,174.7762755,18790062457,6753228074,308490,752091,447992,4787,30811,520,1986,437561224.3,10573.51518
2019-09-06,174.1938101,18756294626,6972203244,300491,751351,447902,4787,30811,520,1986,424447788.9,10570.24994
2019-09-07,169.4228669,18244685096,7990465595,269335,663346,447899,4787,30811,520,1986,429084004.5,10350.74833
2019-09-08,177.8525889,19145726417,7289035616,265051,663074,447912,5142,32928,554,1986,415284500.8,10461.54773
2019-09-09,181.4839321,19532846874,7427353151,301184,743801,447894,5142,32928,554,1986,437014763.6,10404.3339
2019-09-10,181.0146562,19501252636,8230569259,281881,677719,447898,5142,32928,554,1986,440547711.2,10321.93161
